"CustomerID","Test_Group","Outcome","State_Available","Email_Available"
"20276371NRPLZMER","control",0,1,0
"98772886CSWZLRFI","test",0,1,0
"35243511ZAEXLBVK","test",0,0,0
"61241636URVIAPSL","control",1,1,1
"06180414UUPFNKGR","test",0,1,0
"65947499PFKQWTOV","control",0,1,0
"18482829WDGCXVRQ","test",0,1,0
"86245490XNYRPAQT","control",0,1,0
"86743656PHXXMIYD","test",0,0,0
"70532924JDFDIFYY","control",0,0,0
"64002358HJHWRCWK","control",0,0,0
"15775879DOXDTTQJ","control",0,0,0
"73527678MGWJTOPY","test",0,0,0
"58830518XZALYEEK","test",0,0,0
"37659932KLBDNUYS","test",1,1,1
"08990268AOGZXHYF","test",0,1,0
"98051337CAVGYTFX","control",0,1,0
"43487689QJAHSBVJ","control",0,0,0
"51317149QJWEVWTN","control",0,1,0
"46287895OLGIXAPR","control",0,1,0
"82044875YRQIFSCS","control",0,0,0
"21216306DCAORZFV","control",0,1,0
"06078988RQNUWWDU","test",0,0,0
"76945721QQMVPFMB","control",0,1,0
"77045433BUHZQWYK","test",0,0,0
"29990926PIRRCZND","test",0,1,0
"22035596WMKJPBRT","control",0,1,1
"59570402PHMDDQUR","test",0,1,0
"49713955DQUAVNSD","control",0,0,0
"53088908PCZISIIT","test",0,1,0
"75448481VFUHTTRX","control",0,1,0
"76838717KIKIQTIH","control",0,0,0
"35203627HTPADQKC","test",0,1,0
"89081297ZAFBBBEK","test",0,0,1
"85446235ERPXGWMN","test",0,0,0
"53408880WYGQQCPF","control",0,1,0
"72451293WLXIQOVD","control",0,0,0
"55282619ULVIHGMO","test",0,1,0
"61259055WALEZHAY","control",0,1,0
"53354289TWUHPTDI","test",0,1,0
"95624322EXNZZAPK","control",0,1,0
"20282794ZQPLBZTN","test",0,0,0
"66646712VSAKALWH","test",0,0,0
"17502752HKIHNGPD","test",0,1,0
"31947036BDDCPGLW","test",0,0,0
"33446338NHKYEGNG","control",0,0,0
"44647938OJTZMZPB","test",0,0,0
"81678224POBQIHQW","test",0,0,0
"11970297JHYOAUDO","test",0,1,0
"81968736RQEGMJVA","test",0,0,0
"20845899CVAIOVHE","test",1,1,0
"26743235ZVOQWREV","control",0,0,0
"27709131EPWLFGHO","control",0,0,0
"03054844HHEVBJQQ","test",0,1,0
"19228211PYSKYVFP","control",0,1,0
"57451965PZZBWZKR","control",0,1,0
"29860506LLNMJBUL","test",0,1,0
"85159910SYOKMFMM","control",0,0,1
"46507352ADAZMAGS","test",0,0,0
"32087236UIMJPPZJ","test",0,1,0
"82932528AYFEPBQP","test",0,1,0
"52537179AULVYQPY","test",0,0,0
"50391718PUCICAIJ","control",0,0,0
"29132633AVERSPMB","test",0,1,0
"38498968XDXZTGDL","control",0,0,0
"68850788TWNHJHYI","test",0,0,0
"99560835WUAUVSOS","control",0,0,0
"35516944FQBPRMZW","control",0,0,0
"87693612XJUJOEXJ","test",0,1,0
"96321091THUXRNDV","test",0,0,0
"53611197NHUTNIIK","test",0,0,0
"03674331ZAKSBBRW","control",0,0,0
"44496814RMGPFTKG","control",0,0,0
"21897223HYDGJYHH","test",0,0,0
"29791374TYHVGSAJ","test",0,1,1
"34014168GMFDRGQZ","test",0,1,1
"21449609BYIJIHJB","test",0,0,0
"34746964KMSHIAEO","test",0,0,1
"60289194GMOVUMDW","test",0,1,0
"25460616LWRGICQW","control",0,0,0
"88035103OGMBKTBI","control",0,0,0
"04766190OTGAITRT","control",0,1,0
"39367520KCYAUOHB","control",0,0,0
"54414526DKSQHXBF","test",1,1,0
"39099256OQMNSCAK","control",0,0,0
"85860839ZPFVZJBU","control",0,1,0
"60019490RNGWMPFZ","control",0,1,1
"23395979GCYWALIT","control",0,1,0
"53956985WYKXVZEJ","test",0,0,0
"13605317UXSMOYWH","control",0,1,0
"21184450WVWSBRZJ","test",0,0,0
"61367532MOFKRHNC","test",0,1,0
"97843555KSLHIKJU","test",0,1,0
"32189078TFOHSFGU","control",0,1,1
"33103228SFIPPPXL","test",0,1,0
"44293302ZVFZTYCZ","test",0,1,0
"09856451JUMIRUKL","test",0,1,0
"78503429ODRDLCVW","test",1,0,0
"81446365RQZMYCRC","test",0,0,0
"52357251DXMUPADK","test",0,0,0
"49087099MDACHWNG","control",0,1,0
"80865030WRYEXBLP","control",0,1,0
"32031148KJYUNAGR","control",0,0,0
"16403903MKHCJTZH","test",0,1,0
"87847016NSNPULXK","control",0,0,0
"96334194UUUPYKLS","control",0,0,0
"30065311IYHFLQDT","test",0,1,0
"86491612KYWLZZPH","test",0,1,1
"32874885DOKPKRYW","control",0,0,0
"97387362ZCYWCRUM","control",0,1,1
"72280104GZMBNCPY","control",0,0,0
"33510273UYBWDNAD","control",0,0,0
"63652866QQWTTXOH","test",0,0,0
"37754099OJOCCBDN","test",0,1,0
"73277119KHTOTPTL","test",0,0,0
"59992262RDDGDWRJ","control",0,0,0
"93415531TESLRJML","test",0,0,0
"56016055UFABOXHB","control",0,1,0
"16609445UYXLKTHB","control",0,1,1
"49133779LJBUZVBM","test",0,0,0
"67082061MUEOTKUB","test",0,0,1
"91221099UZALKSHN","control",0,1,0
"85680400FNYUAJQH","test",0,0,0
"94229770ZXHGTQQW","control",0,0,0
"35704483BFMHQBWA","control",0,0,0
"00977541WYLBCMTG","control",0,0,0
"05653498UELLKZTP","test",0,0,0
"51183846XPXEAQCS","control",0,1,0
"38769967ZBOOIYAR","control",0,1,1
"75959055AWPKVGSA","control",0,1,1
"85475058XMYLKXDR","test",0,1,0
"41653759WEAMVBWE","control",0,1,0
"50819373QNPFAMOZ","control",0,1,0
"35383628EONTUMDJ","control",0,0,0
"47449319FSFBQYQF","control",0,0,0
"18600504NWOREEVO","test",0,1,0
"56155187PNLOWBOD","test",0,0,0
"55869863YNRNYUAJ","test",0,1,0
"68099173STZQBFTR","control",0,0,0
"89627219RIZTKYUW","test",0,1,0
"63381299RZJMCZJL","test",0,0,0
"33047863FXGDOFLI","test",0,1,0
"19156260VYQEVUID","test",0,1,0
"21968810UDSLCHPD","control",0,0,0
"48457280LYZAFSTH","test",0,0,0
"40883513GMOYGKUO","test",0,0,0
"96380311RIVKIASA","control",0,1,0
"44099726PBFROMDL","test",0,0,0
"56416969HIYSODLL","control",0,0,0
"85681578QQTRWIXF","control",0,0,0
"28314765UEPOHZXC","control",0,0,0
"39798057MVEVMBGA","test",0,1,0
"89152556IZYUMNQM","test",0,0,0
"89450404UVQMWGOK","test",0,0,0
"74917748CDCSOHPE","test",0,1,0
"45271064AJRGYCAG","control",0,0,0
"09567107BTQMHEMK","control",0,0,0
"38768586JLATYTZH","control",0,1,0
"15617119AREDYDVN","control",0,0,0
"07192236QYMDRAJD","control",0,1,0
"27905448IWSCRYMD","control",0,0,0
"26982920EQSRFQDN","control",0,0,0
"77455281DELVRQEN","control",0,0,0
"04738364LDHRVVOH","test",1,1,0
"37117802DYRFJNTU","control",0,1,0
"30653787HUEWWIRB","control",0,0,0
"40303112INISDMOO","control",0,0,0
"64087981TSZWEDTO","control",0,0,1
"78045310NVJQQSGA","control",0,1,0
"14039154XQNYRFFS","control",0,0,1
"97216371IYDGMUYO","test",0,0,0
"47758820FMVLFKGX","test",0,1,0
"48790635ZKSPFTIO","control",0,0,0
"32823809XVECPVDU","test",0,0,0
"70021398VYEBRWBK","control",0,0,0
"58931278CGXHPDZU","control",0,1,0
"70229390RNOYNPAD","test",0,0,0
"72571241DKXXYTKS","control",0,1,0
"59285348UKTWWPWY","test",0,1,0
"71920070ZWXAAJQF","test",0,1,0
"67524182SCEMRIHT","control",0,0,0
"97764247VOTNIATY","test",0,0,0
"06848209LUHSNJTK","control",0,0,0
"83074817XUNEMKYL","test",0,0,0
"96677190XFISATEY","control",0,0,0
"66048838NFUXSHBH","control",0,1,0
"64762895HTZTHTUZ","control",0,0,0
"44948133CFUUQZAJ","control",0,0,0
"12305153QRQSAFCW","control",0,1,0
"82874855QISJAIEX","control",0,0,0
"77543560LQUZJJKP","test",0,1,1
"37960510BGVKSWQQ","test",0,0,0
"93682250LKHRZCHR","control",0,1,0
"93715721KGRZDGHO","control",0,0,0
"01411226DHZQLRED","control",0,1,0
"96696491PRROMTTG","control",0,0,0
"34190283GNWXAMXH","control",0,0,0
"44496907SOTLWIWT","control",0,0,0
"61810322NIQCFXYI","control",0,0,0
"39203894VFNLKMYC","test",0,1,1
"61217566ETIBLYIP","control",0,0,0
"75389371YXUNXLBD","test",0,0,0
"01709694VAKBWITK","control",0,0,0
"62250869OEYVZJXY","control",0,0,0
"53785159RHIZUFOT","test",0,1,0
"58961089RDPPKCON","test",0,1,0
"13051452REQJEEET","control",0,0,0
"63857517DEILVNDT","control",0,0,0
"81497084PXDGKRDR","control",0,0,0
"04742191TYPGYNPU","test",0,0,0
"70180783NCYRNXVA","control",0,1,1
"18677850EBWJXSHA","control",0,0,0
"01561088CSXQPZOR","control",0,1,0
"16124131LCCDOSJH","test",0,0,0
"59956442YMRFTEUQ","test",0,0,0
"01184231VUYGDEUU","test",0,0,0
"10635485WAYWXPCI","control",0,1,1
"44986530CTMNCAND","control",0,1,0
"41059435OELCREZY","control",0,0,0
"65436908CDGCNTXM","test",0,0,0
"30076333VFWJRVLH","test",0,0,0
"85355748COJYOFFN","test",0,1,0
"54669075QOZEYIFJ","test",0,1,0
"72741193CPFYVSVQ","test",0,0,0
"83861589DVMBUFBO","control",0,1,0
"68156644NOCTUKTU","test",0,1,0
"62844104GAABXYYG","test",0,0,0
"12908819QSZRREZM","control",0,0,0
"98891344NTAGJCXA","control",0,0,0
"30881176RIRVNAXN","control",0,0,0
"71382881TQWUCLZQ","control",0,1,0
"18254174FAAWZQFI","control",0,0,0
"37064108KFPFJBFE","test",0,0,0
"93053716WYOYDGDF","test",0,0,0
"52800708OCMVUTZQ","control",0,0,0
"96431526EWPYLWWQ","test",0,1,0
"01306601LQBBPOJE","control",0,1,0
"36859918MEKRSPSM","test",1,0,0
"50395450OUZYMVEA","control",0,1,0
"72845572EGUUIXTI","test",0,1,1
"55989078LWILJPBZ","test",0,0,0
"18709188JZRHULMG","test",0,0,0
"42501975KRYIWMDO","test",0,1,0
"96776770VZEAKTNC","test",0,0,0
"95586801TERUNWOH","test",0,1,0
"17499291JKAWZZXU","test",1,1,1
"20473473VHEFMMWI","test",0,0,0
"96589454XNTCEZKU","test",0,0,0
"10736897RMGDDSWT","test",0,0,0
"96509291MCUEHZLX","control",0,0,0
"19824587LHYERJGF","control",0,1,1
"74367861DKZHKRGC","control",0,1,1
"88818637UZZWEEOC","test",0,1,0
"40240791NRJGDKWO","control",0,1,0
"21873589XFMNNMLV","test",0,1,0
"10832375JPCMRYDN","test",0,1,1
"35833222TNEPVHAX","test",0,0,0
"26253659JPUQQDMM","test",0,0,0
"01449891CWNBLYWF","test",0,0,0
"52009136XCHEHDQG","control",0,0,0
"81841166PEPEVIVJ","control",0,0,0
"12861890HCHWIHTT","test",0,1,1
"33897014NUKKJNLY","test",1,1,1
"89270779YKDXREOS","test",0,0,0
"35445166LAJFXRQC","control",0,1,0
"93211139WNEGOWHV","test",0,1,0
"70469085LTPJYFBQ","control",0,1,0
"28866499FAAKXBSA","control",0,1,1
"53806446IJFDBLWC","test",0,0,0
"14768446ASVSYRSX","control",0,0,0
"34434756QTTNFTON","test",1,1,1
"09687418NEVKVFKP","test",0,0,0
"06142011JAVFWCRA","test",0,0,0
"31677297LHLONTDE","test",0,1,0
"93407065OLVHKBUX","test",0,1,0
"60827192YZSSIVVJ","control",0,0,0
"56188539QJGRWFTU","control",0,1,0
"30450649VHSISNOV","control",0,1,0
"85824301XMSBZUFU","control",0,1,0
"47735171VWTNQFYB","test",0,0,0
"94146550KIKIJMDE","control",0,1,0
"34919513EBIHLTRE","test",1,1,1
"08449262IUQQDAMI","control",0,1,0
"77008060SNBABLQK","test",0,1,0
"92389934ZZXTTQWD","control",0,0,0
"11731278YNQPMTTQ","control",0,1,0
"34291660UINHSJGV","test",0,0,0
"48650377SRSMBGGH","control",0,1,0
"04317242UDYKEMHS","control",0,0,0
"10203627IILBLJNR","test",0,1,0
"67303761LPSSHLWU","control",0,1,0
"36369228BSEVUPBM","control",0,1,0
"34614308YVTHIYUM","control",0,0,0
"06592770ZNYGUHKD","test",0,0,0
"85823073JXSLNRMK","control",0,0,0
"83850992CBCWIIGN","control",0,0,0
"15418348FJPWHJNQ","control",0,0,0
"04020110BRSRGXOA","control",0,0,0
"91782266TNHCQHYS","control",0,0,0
"26133316FSVTYTID","control",0,1,0
"69673039GGZDXLPK","control",0,1,0
"36837848EXZPCWXP","test",0,1,0
"51260519FZHONTZG","control",0,1,0
"02886904UQROQSLL","control",0,0,0
"63453852CUOTBWVG","control",0,0,0
"57235016GAUBZWTF","test",0,1,0
"85482798EFAVZNOH","control",0,1,1
"22575106XMTQEMDO","test",1,1,1
"63922163SEZCFIDV","control",0,1,0
"73333085XJRGIKZZ","control",0,0,1
"93444456DLRTYPGW","test",0,0,0
"65880590NHPCFRLQ","test",0,0,1
"20611391GVCBPAZD","control",0,0,0
"70925914NQPYTRMN","control",0,1,0
"55007084PWBQOSVQ","control",0,1,0
"83554719GPRYLPMA","test",0,0,0
"14688626OKHYAOFB","test",0,1,0
"77434705CSDYDRJE","control",0,0,0
"77421863NRKJSQRM","control",0,1,0
"20020732WJGFMUAY","control",0,0,0
"54784917LUDRODNG","test",0,0,0
"15099558DQZVTJGN","control",1,0,1
"32272900NQUIVQTR","control",0,0,0
"91685328QKBPYGZA","test",0,1,0
"94592665NWZKELQC","control",0,0,0
"28660950NBRJXCMY","control",0,0,0
"43741589ASSRESGM","test",0,0,0
"13009211IIQRTMXE","control",0,1,0
"77487376HOTIBDPY","test",0,1,0
"18668051ZLRTYUGX","test",1,1,0
"73962766WDXXBNLW","test",0,0,0
"62110791NPGBLPST","control",0,0,0
"37839117XBKVSVKH","test",0,1,1
"22226249XJXXTCTT","test",0,0,0
"49632619SGFSTFTE","test",0,1,0
"51378544QMZNECZB","test",1,1,1
"66269714ZMNEJEHV","test",0,0,0
"73044710IVJUQUHI","control",1,1,0
"15705702UNNAKASD","control",0,1,0
"40167384WEPRPTOG","control",0,0,0
"33676941UMORBUZR","test",0,1,0
"38756999DIQXVLJX","control",0,0,0
"35398747XPLSCYLF","test",0,1,0
"64899613ELNXARNO","test",1,1,0
"39154229ZHRKQQFD","control",0,0,0
"88311168VIKZMRRH","control",0,0,0
"79860455AFURYXQG","control",0,1,0
"95284645JABOBYWU","control",0,0,0
"46479194UJJBWZSC","test",0,1,0
"16628756TKJEXVPQ","control",0,1,1
"43012681GTMPVVMZ","control",0,0,0
"92315259BJCJUIZC","test",0,1,0
"12890923EVSUPYCR","control",0,0,0
"46481852RLSUKJZD","test",0,1,0
"20775435TPBLJAHR","control",0,1,0
"94615742FKPWEMNK","control",0,1,1
"03547469BWDQNRVE","control",0,0,0
"60206269ILIWHEBE","control",0,0,0
"36924928RVEHTFRD","test",0,0,0
"73081895TDQXBKEW","test",0,1,0
"26916523NLYAISQM","test",0,1,0
"19860620AQZPWVWQ","test",0,1,0
"35847781MKRFCYKJ","test",0,1,0
"50916367LQKGLIUL","test",0,1,0
"79108813QEPUNVVP","test",0,1,0
"49199642VCCBNCRJ","control",0,0,0
"84265029EZDUVFNN","test",0,1,0
"94907441QVRYZVNY","control",0,1,0
"59301123QEEUKUME","test",0,0,0
"58004167IZBSLSCQ","test",0,0,0
"63484407VAHPVHBD","control",0,0,0
"50202798RHJKCYQR","control",0,0,0
"35282964OCOAZPOT","control",0,0,0
"20688282XVTGAMCW","control",0,0,0
"63638878DKJNNCAO","control",0,1,0
"93066685CFFIJYTK","test",1,1,1
"21878585VSLOUKSU","test",0,1,0
"66691927HUFRWGIL","test",0,1,1
"08919448IXMBFAVJ","test",0,0,0
"37251833FAKUPRAF","test",0,0,0
"76603922SAKDKIII","test",0,0,0
"80383003WSQZNQHF","control",0,0,0
"99536950RMGUWJUP","control",0,0,0
"60635019FPXGNQJY","control",0,0,0
"53800699NKPSWHND","control",0,1,1
"19768010COFXAPOJ","control",0,0,0
"84575339LMWRXFCR","control",0,1,0
"62467795NXYBEZPU","test",0,0,0
"48183428FSEAEZWD","test",0,1,0
"55938598MQGJBDAQ","control",0,1,0
"38027986AVIXYHDP","control",0,1,0
"83659568EVTYFRCA","test",0,1,0
"28293637TADWCFSL","test",0,1,0
"43898759JXPTHHOD","control",0,0,0
"57224639RCAFQRSA","control",0,1,1
"89968206SWURVBSB","test",0,1,0
"25302133SMMBVSRM","control",0,1,0
"92148225HMIICLMG","control",0,0,0
"12333649GNKRBJZI","test",0,0,0
"04450238GUTAAACT","test",0,1,0
"90271458YUPGOTFF","control",0,1,0
"17628310BJQAZPFO","test",0,1,1
"20585131YQAUQBMR","test",0,1,0
"98074707JUVZILKI","test",0,0,0
"42086846MSPKPGLW","test",0,1,0
"26395049UTARGLBD","test",0,1,1
"64779779CLQFYOQK","test",0,0,0
"67437977OGVLOVTI","control",0,1,0
"97114059ZLWZVAGW","control",0,1,0
"71623481XBPOVFJM","control",0,0,0
"68919686WHBUWXSA","test",0,1,1
"10299810BVDLOKSQ","test",0,1,0
"15440170UVDIDLMA","control",0,0,0
"74443430NMFKQDBN","test",0,1,0
"52579360RJTVLGBG","test",0,1,0
"69439327XJTFEJJO","test",1,0,0
"90259710NGZFDMTI","test",0,0,0
"50463326NSAADENN","test",0,1,0
"04088995XOTFCCLL","test",0,1,1
"79108004GSDXBAMH","test",0,1,0
"74040626AKRDAUUT","test",0,1,0
"59614341RISODAMM","control",0,1,1
"42496057EYXJIQHS","test",0,1,1
"60755467NNIXFUGN","test",1,1,1
"98288711DEJJQAAP","control",0,0,0
"15291624YBPBEFVQ","control",0,1,1
"40280728NZCOWWXY","test",0,1,0
"85039868HDOWTYYG","test",0,0,0
"45357816ULFETLFU","test",0,0,0
"64065063RLTTRKUW","test",0,1,0
"83626571VEYCFLWC","control",0,1,0
"86384593GKABHMCI","control",0,1,1
"11871431SIIHIATW","test",0,1,0
"29953458RIISQDGM","control",0,0,0
"49242778CGSABLCF","control",0,1,0
"73542937NOQDCJGT","test",0,0,0
"69260149IVJKSGYC","test",0,1,0
"55660747SIHJUMIT","test",0,0,0
"27137647YZQHQCKN","test",0,0,0
"60402073QYKLRTLZ","control",0,0,0
"79510502ZAGZUQVS","test",0,1,0
"36055214FAKPJPZY","test",0,0,0
"54911960CXEPLKBY","test",0,1,1
"07129395GJFSZKUX","control",0,0,0
"15975930KWTRSDNO","test",0,1,0
"89305177TDZHXVKE","control",0,1,1
"93796493POSCJUVF","control",0,0,0
"87100766AENNHRFA","control",0,1,0
"40738591NVFFXRCT","control",0,1,1
"99763045FLJIZYIW","control",0,0,0
"91465697DMRZFOKD","control",0,1,0
"14696461PKYXPAMS","control",0,0,0
"03115258QPZAGIEH","control",0,1,1
"68574716HGSAPGWY","test",0,0,0
"93330477HCOFATVE","test",0,0,0
"84615045FRXVUHWX","test",0,1,0
"90389655UAAGPOTM","control",0,1,1
"50420883IJCLTNRJ","test",0,0,0
"09664374TWVMXWVL","control",1,0,0
"51893588RLKYZHOR","control",0,0,0
"76720305KKBIDFLV","test",0,0,0
"71173013PQDMWZTI","control",0,1,0
"76971128PYTVEWWF","control",0,1,0
"22473256MMFLKWCP","test",0,1,0
"88768904BQTNYTNS","test",0,1,0
"42604409NNIMEKPT","control",0,1,0
"77700991JIYKDSOQ","control",0,0,0
"16889489OEWVQKXB","control",0,1,0
"12141263JPNLXUWX","test",0,0,0
"86919310CHEWOUIG","control",0,1,0
"29469611BTUUXKKF","test",0,0,0
"02978452OBHHKHVE","control",0,1,0
"63544387IDLKGZIP","test",0,1,0
"86711834SHTIWXQN","control",0,0,0
"78547154OOWTNFGI","test",1,0,0
"13202652XMTBPCGG","control",0,0,0
"72825370OJLYILLI","test",0,0,0
"10399507XOOTYLEF","test",0,0,0
"98463676APALFWKB","control",0,1,0
"66455260EWIKNBMC","control",0,0,0
"91069452TUWHYFYV","test",0,0,1
"24826506CTJVZJDR","control",0,0,0
"59305292LBKUEALZ","test",0,1,0
"58050097EBPOXCEL","test",0,1,1
"83864901MSOOBTSN","control",0,0,0
"86005605QJDESIYO","control",0,0,0
"09073904VGDLSIUP","test",0,0,0
"26742143MFQEDWMA","control",0,1,0
"35735474SQCPTAFP","test",1,1,0
"47123046LZUZJEND","test",0,0,1
"91476443XFFUWYWP","control",0,1,0
"60868069WOYADONN","test",0,1,0
"74082738YEPSJXWR","test",0,1,1
"07810105IKFCSBAM","test",0,0,0
"18898358XBDQYDYI","control",0,1,1
"71074488XODPMGIF","test",0,0,0
"04514907WSXRNHDR","control",0,1,0
"16894259KRHVJUFR","test",0,0,0
"46544886NDWAPQFN","test",0,0,0
"50059386XWMZCLVH","control",0,0,0
"46558967EMDORTTY","test",0,1,0
"50229529BSESIOFN","test",0,1,0
"62465803OVPGYMEB","control",0,1,0
"65919232ZWRMXSEQ","control",0,0,0
"69187425CIWCNKAM","test",0,0,0
"17441791CHHYMAEH","control",0,1,0
"77270247LQCQBTOR","test",0,1,1
"73570620ABJQTMVL","test",0,0,0
"57809651DYKXXSSI","test",0,1,0
"84938713ZMJFKYVK","control",0,0,0
"27921652KUPTIOYA","test",0,0,0
"99634423KVCCLCJU","test",0,0,0
"01825603WSBRJBQQ","test",1,1,0
"15708660IOWIIMRT","test",0,1,0
"18992317AWUECKXZ","test",0,0,0
"01095673BXWJFCBP","control",0,0,0
"34333391GVCKDEVN","test",0,1,0
"65681289ONLFSZBC","test",0,1,0
"47399938NNLUNKIT","test",0,1,1
"42111354ADBMFIML","control",0,1,1
"37136536KKGRTACZ","test",0,0,1
"69950784EYTIBKEK","test",0,1,0
"94296692RAYSFZCD","control",0,0,0
"16923857NYSZCZLK","control",0,0,0
"09800819BLBTBTVD","test",0,1,0
"37768928SQYYUNKK","control",0,0,0
"23575984PRSAWDCH","test",0,0,0
"28994690LQFTNMJL","control",0,0,1
"50549813ZCAAAFMK","control",0,0,0
"81122459NZLAZNUQ","test",0,0,0
"85374788KAZYJUQR","test",1,1,0
"69203170EHAOLRAJ","test",0,1,1
"79968902TFEOSJYL","control",0,1,1
"55254456JWQUPUXG","test",0,0,0
"25990079QFJIGCHL","control",0,0,0
"41039308GRXXGBDU","test",1,1,0
"58405105JHJKEAYZ","control",0,0,0
"42475317FLPBMIXU","test",0,1,0
"66964436VMWYXDCR","control",0,0,0
"39220576NWKDJVVE","test",0,1,1
"33237448HAZAKNQU","test",0,0,0
"48619000TILQKCOT","control",0,0,0
"92053854XNSHJGEC","control",0,0,1
"96531055DXIPHKSZ","control",0,1,1
"99192672YMSKDROW","control",0,0,0
"59045738FOOKUOWD","test",0,0,1
"01530909EDFREMOF","test",0,0,0
"90619181GRSDHBPR","control",0,0,0
"77173194DNLSGFRU","control",0,0,0
"55329047LKIHUOCH","control",0,0,0
"82798294FGLHJMJL","test",0,1,0
"33026224CGINSCTD","control",0,0,0
"98351833EKGSQKNG","test",0,1,0
"29500806QKORAVKE","test",0,1,0
"90826266QXKEPCCU","test",0,0,0
"42896740DJGSHPNW","test",0,0,0
"58117418SKQBJSED","test",0,0,0
"77579383BNIDZBMH","test",0,1,0
"19158476OXOEQIRD","control",0,0,0
"82209992HNHKPWKQ","test",0,0,0
"56855143KARHMMBK","control",0,0,0
"98976067EKTRDYHY","control",0,1,0
"71377266SCLMYXOF","test",0,1,1
"93179579PHRFYKLA","test",0,0,0
"29185947UXNPCIEM","control",0,0,0
"47357341KDFEGLYN","test",0,0,0
"72388017GSPGNJDG","control",0,0,0
"07152023SVFWCTJO","test",0,1,0
"09608888DVAMHDCO","test",0,1,0
"06418013WZXFCEUU","control",0,0,0
"08872509KSREGFKH","test",0,0,0
"29257689NKMVHEVZ","control",0,0,0
"77520675XIIFJAYQ","control",0,0,0
"76363191JFTCFEOR","test",0,0,0
"37987734SZRMBQTN","control",0,0,0
"69828889XHQJOKPB","control",0,0,0
"44613492TRMFFJTJ","test",0,0,0
"31767808TUKBWLEM","control",0,0,0
"38226304WNXXEWBB","control",0,0,0
"70823248TDUPQKSQ","test",0,0,0
"10796203CJKIHIOZ","test",0,0,0
"54892215NHFZEMXR","control",0,0,0
"59508030MBVOBVYI","control",0,1,0
"41584065SQBUXSVO","control",0,0,1
"97953060UUPIKDKN","test",0,1,0
"14325659YBXYAUMB","test",0,1,1
"59386340PUZHUFDO","test",0,0,1
"31023119MBUOMZTV","control",0,1,0
"49576371YYAZWAQC","test",0,0,0
"06828277BPELGQCG","test",0,0,0
"06945954AGVGORRN","control",0,1,0
"74611897ZADQXWVF","control",0,1,0
"41891958IECXHYOM","control",0,0,0
"11716379VOYINDOA","test",0,0,0
"48079050CYBUIWFH","test",0,0,0
"53511442KALATFQS","control",0,0,0
"96255189BTCYBKWM","control",0,0,0
"05696454XLOOAPHL","control",0,0,0
"69640087PUNQENSK","test",0,1,1
"79125438EQEARKIJ","test",0,0,0
"26184058CBANMVWG","control",0,1,0
"45453867LVYATVBA","test",0,0,1
"78124663TPWFKQVR","test",0,0,0
"06491445YJONWIHI","control",0,0,0
"24281984TWXAMXZK","test",0,0,0
"83846611TOQVITWM","control",0,0,0
"69310295EEEZIAGB","test",0,0,0
"36575348AZRZNJTB","control",0,0,0
"91271571UXAFMQFX","test",1,1,0
"83678325PYDKWUMG","control",0,1,1
"01282888LURJEUDK","control",0,1,1
"21442096PQEHIEKX","control",0,0,0
"81864624RPMCFPAZ","test",1,0,0
"86562085YQJBXGEQ","control",0,0,0
"41069893LJBAJSXY","test",0,0,0
"39117764FAGSZIXG","test",0,1,0
"52069143ECVUSTVX","control",0,0,0
"19917744XBIKZIFW","test",0,0,1
"51877161UDYUDCVT","test",1,1,0
"86513694HMPCKYQE","control",0,1,1
"20202296FEQGEOJH","control",0,1,0
"34881724HCOTMTBK","test",0,1,0
"27309710LLXQIYFI","test",1,0,0
"59868158CXHQMXQR","control",0,1,0
"55804018KMXVAUZF","control",0,0,0
"79516531DKSBFFTE","test",0,0,0
"51019266AFLWCHDW","test",0,1,0
"97612860ONVKKBNC","control",0,0,0
"41933941HXXHBYPA","control",0,1,0
"37522766UAXAOYCX","control",0,1,0
"02269705SZYXXLUJ","control",0,1,0
"41540870OYHANGPU","control",0,0,0
"04101416FULMGPOX","test",0,1,1
"04105632TYZSOVHS","test",0,0,0
"56437154FCQKWOLU","test",0,0,0
"72489152ZSJPSNPI","control",0,1,0
"78512193QNTTVRSA","control",0,1,0
